source_provider,query,status,provider_status,item_count,error_message,updated_at
gdelt,006060,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-09 22:53:41
naver_search,006060,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:41
deepsearch_news,004990,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:41
google_news_rss,004990,success,success,5,,2026-08-09 22:53:41
gdelt,004990,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-09 22:53:41
naver_search,004990,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:41
deepsearch_news,024720,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:41
google_news_rss,024720,success,success,5,,2026-08-09 22:53:42
gdelt,024720,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-09 22:53:42
naver_search,024720,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:42
deepsearch_news,340570,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:42
google_news_rss,340570,success,success,5,,2026-08-09 22:53:42
gdelt,340570,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-09 22:53:42
naver_search,340570,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:42
deepsearch_news,141000,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:42
google_news_rss,141000,success,success,5,,2026-08-09 22:53:42
gdelt,141000,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-09 22:53:42
naver_search,141000,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:42
deepsearch_news,009540,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:42
google_news_rss,009540,success,success,5,,2026-08-09 22:53:43
gdelt,009540,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-09 22:53:43
naver_search,009540,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:43
deepsearch_news,297890,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:43
google_news_rss,297890,success,success,5,,2026-08-09 22:53:43
gdelt,297890,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-09 22:53:43
naver_search,297890,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:43
deepsearch_news,020560,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:43
google_news_rss,020560,success,success,5,,2026-08-09 22:53:43
gdelt,020560,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-09 22:53:43
naver_search,020560,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:43
deepsearch_news,376270,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:43
google_news_rss,376270,success,success,5,,2026-08-09 22:53:44
gdelt,376270,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-09 22:53:44
naver_search,376270,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:44
deepsearch_news,018260,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:44
google_news_rss,018260,success,success,5,,2026-08-09 22:53:44
gdelt,018260,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-09 22:53:44
naver_search,018260,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-09 22:53:44
