source_provider,query,status,provider_status,item_count,error_message,updated_at
gdelt,지에프아이,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-09-02 00:49:20
naver_search,지에프아이,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:20
deepsearch_news,290670,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:20
google_news_rss,290670,success,success,5,,2026-09-02 00:49:20
gdelt,290670,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-09-02 00:49:20
naver_search,290670,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:20
deepsearch_news,438700,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:20
google_news_rss,438700,success,success,5,,2026-09-02 00:49:20
gdelt,438700,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-09-02 00:49:20
naver_search,438700,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:20
deepsearch_news,004780,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:20
google_news_rss,004780,success,success,5,,2026-09-02 00:49:21
gdelt,004780,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-09-02 00:49:21
naver_search,004780,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:21
deepsearch_news,010400,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:21
google_news_rss,010400,success,success,5,,2026-09-02 00:49:21
gdelt,010400,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-09-02 00:49:21
naver_search,010400,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:21
deepsearch_news,277880,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:21
google_news_rss,277880,success,success,5,,2026-09-02 00:49:21
gdelt,277880,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-09-02 00:49:21
naver_search,277880,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:21
deepsearch_news,107640,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:21
google_news_rss,107640,success,success,5,,2026-09-02 00:49:22
gdelt,107640,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-09-02 00:49:22
naver_search,107640,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:22
deepsearch_news,003490,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:22
google_news_rss,003490,success,success,5,,2026-09-02 00:49:22
gdelt,003490,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-09-02 00:49:22
naver_search,003490,skipped_missing_credentials,skipped_missing_credentials,0,,2026-09-02 00:49:22
