source_provider,query,status,provider_status,item_count,error_message,updated_at
deepsearch_news,192820,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-24 22:50:45
google_news_rss,192820,success,success,5,,2026-08-24 22:50:46
gdelt,192820,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-24 22:50:46
naver_search,192820,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-24 22:50:46
deepsearch_news,101970,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-24 22:50:46
google_news_rss,101970,success,success,5,,2026-08-24 22:50:46
gdelt,101970,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-24 22:50:46
naver_search,101970,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-24 22:50:46
deepsearch_news,403550,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-24 22:50:46
google_news_rss,403550,success,success,5,,2026-08-24 22:50:46
gdelt,403550,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-24 22:50:46
naver_search,403550,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-24 22:50:46
deepsearch_news,179530,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-24 22:50:46
google_news_rss,179530,success,success,5,,2026-08-24 22:50:46
gdelt,179530,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-24 22:50:46
naver_search,179530,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-24 22:50:46
