source_provider,query,status,provider_status,item_count,error_message,updated_at
google_news_rss,049950,success,success,5,,2026-08-18 22:47:12
gdelt,049950,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-18 22:47:12
naver_search,049950,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:12
deepsearch_news,089860,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:12
google_news_rss,089860,success,success,5,,2026-08-18 22:47:12
gdelt,089860,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-18 22:47:12
naver_search,089860,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:12
deepsearch_news,229000,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:12
google_news_rss,229000,success,success,5,,2026-08-18 22:47:13
gdelt,229000,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-18 22:47:13
naver_search,229000,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:13
deepsearch_news,086820,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:13
google_news_rss,086820,success,success,5,,2026-08-18 22:47:13
gdelt,086820,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-18 22:47:13
naver_search,086820,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:13
deepsearch_news,084870,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:13
google_news_rss,084870,success,success,5,,2026-08-18 22:47:16
gdelt,084870,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-18 22:47:16
naver_search,084870,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:16
deepsearch_news,114450,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:16
google_news_rss,114450,success,success,5,,2026-08-18 22:47:16
gdelt,114450,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-18 22:47:16
naver_search,114450,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:16
deepsearch_news,001060,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:16
google_news_rss,001060,success,success,5,,2026-08-18 22:47:17
gdelt,001060,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-18 22:47:17
naver_search,001060,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:17
deepsearch_news,009420,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:17
google_news_rss,009420,success,success,5,,2026-08-18 22:47:17
gdelt,009420,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-18 22:47:17
naver_search,009420,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-18 22:47:17
