source_provider,query,status,provider_status,item_count,error_message,updated_at
deepsearch_news,012630,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:47
google_news_rss,012630,success,success,5,,2026-08-27 03:23:47
gdelt,012630,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-27 03:23:47
naver_search,012630,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:47
deepsearch_news,023760,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:47
google_news_rss,023760,success,success,5,,2026-08-27 03:23:48
gdelt,023760,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-27 03:23:48
naver_search,023760,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:48
deepsearch_news,000500,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:48
google_news_rss,000500,success,success,5,,2026-08-27 03:23:48
gdelt,000500,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-27 03:23:48
naver_search,000500,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:48
deepsearch_news,029460,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:48
google_news_rss,029460,success,success,5,,2026-08-27 03:23:49
gdelt,029460,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-27 03:23:49
naver_search,029460,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:49
deepsearch_news,191410,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:49
google_news_rss,191410,success,success,5,,2026-08-27 03:23:51
gdelt,191410,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-27 03:23:51
naver_search,191410,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:51
deepsearch_news,061040,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:51
google_news_rss,061040,success,success,5,,2026-08-27 03:23:52
gdelt,061040,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-27 03:23:52
naver_search,061040,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:52
deepsearch_news,009160,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:52
google_news_rss,009160,success,success,5,,2026-08-27 03:23:52
gdelt,009160,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-27 03:23:52
naver_search,009160,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:52
deepsearch_news,179530,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:52
google_news_rss,179530,success,success,5,,2026-08-27 03:23:53
gdelt,179530,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-27 03:23:53
naver_search,179530,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:53
deepsearch_news,028050,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:53
google_news_rss,028050,success,success,5,,2026-08-27 03:23:53
gdelt,028050,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-27 03:23:53
naver_search,028050,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-27 03:23:53
