source_provider,query,status,provider_status,item_count,error_message,updated_at
gdelt,419540,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:51
naver_search,419540,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:51
deepsearch_news,045390,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:51
google_news_rss,045390,success,success,5,,2026-08-20 22:49:52
gdelt,045390,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:52
naver_search,045390,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:52
deepsearch_news,005960,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:52
google_news_rss,005960,success,success,5,,2026-08-20 22:49:53
gdelt,005960,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:53
naver_search,005960,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:53
deepsearch_news,241840,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:53
google_news_rss,241840,success,success,5,,2026-08-20 22:49:53
gdelt,241840,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:53
naver_search,241840,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:53
deepsearch_news,038680,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:53
google_news_rss,038680,success,success,5,,2026-08-20 22:49:53
gdelt,038680,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:53
naver_search,038680,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:53
deepsearch_news,나인앤컴퍼니,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:53
google_news_rss,나인앤컴퍼니,success,success,5,,2026-08-20 22:49:54
gdelt,나인앤컴퍼니,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:54
naver_search,나인앤컴퍼니,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:54
deepsearch_news,368970,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:54
google_news_rss,368970,success,success,5,,2026-08-20 22:49:54
gdelt,368970,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:54
naver_search,368970,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:54
deepsearch_news,033310,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:54
google_news_rss,033310,success,success,5,,2026-08-20 22:49:55
gdelt,033310,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:55
naver_search,033310,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:55
deepsearch_news,307870,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:55
google_news_rss,307870,success,success,5,,2026-08-20 22:49:55
gdelt,307870,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:55
naver_search,307870,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:55
deepsearch_news,215480,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:55
google_news_rss,215480,success,success,5,,2026-08-20 22:49:55
gdelt,215480,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:55
naver_search,215480,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:55
deepsearch_news,012160,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:55
google_news_rss,012160,success,success,5,,2026-08-20 22:49:56
gdelt,012160,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:56
naver_search,012160,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:56
deepsearch_news,115480,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:56
google_news_rss,115480,success,success,5,,2026-08-20 22:49:56
gdelt,115480,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:56
naver_search,115480,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:56
deepsearch_news,013720,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:56
google_news_rss,013720,success,success,5,,2026-08-20 22:49:56
gdelt,013720,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:56
naver_search,013720,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:56
deepsearch_news,049950,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:56
google_news_rss,049950,success,success,5,,2026-08-20 22:49:57
gdelt,049950,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-20 22:49:57
naver_search,049950,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-20 22:49:57
