source_provider,query,status,provider_status,item_count,error_message,updated_at
naver_search,363280,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-28 06:11:59
deepsearch_news,006220,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-28 06:11:59
google_news_rss,006220,success,success,5,,2026-08-28 06:11:59
gdelt,006220,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-28 06:11:59
naver_search,006220,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-28 06:11:59
deepsearch_news,009160,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-28 06:11:59
google_news_rss,009160,success,success,5,,2026-08-28 06:11:59
gdelt,009160,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-28 06:11:59
naver_search,009160,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-28 06:11:59
deepsearch_news,005820,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-28 06:11:59
google_news_rss,005820,success,success,5,,2026-08-28 06:11:59
gdelt,005820,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-28 06:11:59
naver_search,005820,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-28 06:11:59
deepsearch_news,079160,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-28 06:11:59
google_news_rss,079160,success,success,5,,2026-08-28 06:12:00
gdelt,079160,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-28 06:12:00
naver_search,079160,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-28 06:12:00
deepsearch_news,040910,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-28 06:12:00
google_news_rss,040910,success,success,5,,2026-08-28 06:12:00
gdelt,040910,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-28 06:12:00
naver_search,040910,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-28 06:12:00
